token_id	raw_token	decoded_token	clean_token	label	reason	unit_count
27515	é©¬æŃĩå°Ķ	马歇尔	马歇尔	SV	CEDICT hit	3
27516	å°ıéĥ¨åĪĨ	小部分	小部分	IV	proper substring of a longer dictionary word	3
27517	å°ıè§Ħæ¨¡	小规模	小规模	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27518	ä½ĨçĽ®åīį	但目前	但目前	WV	decomposable into known Chinese units	3
27519	é£Ļ	飙	飙	SV	CEDICT hit	1
27520	ç½Ĺæ£®	罗森	罗森	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27521	ç§ĳæģ©	科恩	科恩	SV	CEDICT hit	2
27522	çĤĻ	炙	炙	SV	CEDICT hit	1
27523	åŁİäºº	城人	城人	SV	CEDICT hit	2
27524	æ°´è·¯	水路	水路	SV	CEDICT hit	2
27525	æĪĸæĽ´	或更	或更	WV	function/predicate prefix plus known unit	2
27526	æİ¥åºĶ	接应	接应	SV	CEDICT hit	2
27527	éĺ¿æıĲ	阿提	阿提	IV	proper substring of a longer dictionary word	2
27528	éĺ¿è¿ª	阿迪	阿迪	IV	proper substring of a longer dictionary word	2
27529	å¦Ĥåľ¨	如在	如在	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27530	éķĩç®¡è¾ĸ	镇管辖	镇管辖	SV	CEDICT hit	3
27531	æŀĹå¾·	林德	林德	IV	proper substring of a longer dictionary word	2
27532	æĦıçļĦ	意的	意的	WV	content unit plus grammatical particle	2
27533	éĽĨç¾¤	集群	集群	SV	CEDICT hit	2
27534	èĭıçıĬ	苏珊	苏珊	SV	CEDICT hit	2
27535	æĶ¾æĿ¾	放松	放松	SV	CEDICT hit	2
27536	åħīåįİ	光华	光华	SV	CEDICT hit	2
27537	å¤´é©¬	头马	头马	IV	proper substring of a longer dictionary word	2
27538	çĻ½å±±	白山	白山	SV	CEDICT hit	2
27539	æĿİä»İ	李从	李从	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27540	å®£è¯»	宣读	宣读	SV	CEDICT hit	2
27541	èĲ¨å¾·	萨德	萨德	SV	CEDICT hit	2
27542	çĪ±è¾¾èį·	爱达荷	爱达荷	SV	CEDICT hit	3
27543	ä¼¯çĪ¶	伯父	伯父	SV	CEDICT hit	2
27544	åı¦è¡Į	另行	另行	SV	CEDICT hit	2
27545	å¥½å¥½	好好	好好	SV	CEDICT hit	2
27546	åī¯æĢ»ç»ıçĲĨ	副总经理	副总经理	IV	not a dictionary unit, licensed phrase, or known morpheme	4
27547	çĻ»åı°	登台	登台	IV	proper substring of a longer dictionary word	2
27548	éĢļè¿ĩå¯¹	通过对	通过对	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27549	éĤ£äºļ	那亚	那亚	IV	proper substring of a longer dictionary word	2
27550	çĻ¾å®¶	百家	百家	SV	CEDICT hit	2
27551	çº¢æ¥¼	红楼	红楼	IV	proper substring of a longer dictionary word	2
27552	ä½ķæŁ±åĽ½	何柱国	何柱国	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27553	æ½¢	潢	潢	SV	CEDICT hit	1
27554	æ¤¿	椿	椿	SV	CEDICT hit	1
27555	åģľæľº	停机	停机	SV	CEDICT hit	2
27556	å¾ģæ±Ĥ	征求	征求	SV	CEDICT hit	2
27557	çĳŀèĬ³	瑞芳	瑞芳	SV	CEDICT hit	2
27558	æ°¸æĦŁä¸ĭ	永感下	永感下	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27559	ä¿Ħç½Ĺæĸ¯åĨĽéĺŁ	俄罗斯军队	俄罗斯军队	WV	decomposable into known Chinese units	5
27560	ste	ste	ste	EX	non-CJK token excluded from Chinese morphology	3
27561	åĪĨå¸ĥæĥħåĨµ	分布情况	分布情况	WV	decomposable into known Chinese units	4
27562	å®Ŀåı¯æ¢¦	宝可梦	宝可梦	SV	CEDICT hit	3
27563	æĳ©äºļ	摩亚	摩亚	IV	proper substring of a longer dictionary word	2
27564	æĳ©çº³åĵ¥	摩纳哥	摩纳哥	SV	CEDICT hit	3
27565	æķ£é¦Ĩ	散馆	散馆	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27566	çī¹åĪ«å¸Ĥ	特别市	特别市	SV	CEDICT hit	3
27567	å¸ĿåĽ½ä¸»ä¹ī	帝国主义	帝国主义	SV	CEDICT hit	4
27568	aseĠ	ase 	ase	EX	non-CJK token excluded from Chinese morphology	3
27569	çļĨæĺ¯	皆是	皆是	WV	known unit plus predicate/function suffix	2
27570	éĩįæĸ°å¼ĢæĶ¾	重新开放	重新开放	WV	decomposable into known Chinese units	4
27571	åĪºå®¢	刺客	刺客	SV	CEDICT hit	2
27572	ä½įç½®çļĦ	位置的	位置的	WV	content unit plus grammatical particle	3
27573	å²©æµĨ	岩浆	岩浆	SV	CEDICT hit	2
27574	ĠCap	 Cap	Cap	EX	non-CJK token excluded from Chinese morphology	3
27575	åĳ¼å£°	呼声	呼声	SV	CEDICT hit	2
27576	80å¹³æĸ¹åįĥç±³	80平方千米	80平方千米	WV	decomposable into known Chinese units	6
27577	èµĽåŃ£ç»ĵæĿŁåĲİ	赛季结束后	赛季结束后	SV	CEDICT hit	5
27578	ird	ird	ird	EX	non-CJK token excluded from Chinese morphology	3
27579	çĶºçļĦ	町的	町的	WV	content unit plus grammatical particle	2
27580	èķĪ	蕈	蕈	SV	CEDICT hit	1
27581	Ġ180	 180	180	EX	pure numeric inventory token	3
27582	33äºº	33人	33人	SV	complete numeric/time expression	3
27583	å®ħéĤ¸	宅邸	宅邸	SV	CEDICT hit	2
27584	39äºº	39人	39人	SV	complete numeric/time expression	3
27585	å°ĸç«¯	尖端	尖端	SV	CEDICT hit	2
27586	æĦıä¹īä¸ĬçļĦ	意义上的	意义上的	WV	content unit plus grammatical particle	4
27587	ĠæŃ¤æ¬¡	 此次	此次	SV	CEDICT hit	2
27588	éĢĴè¡¥	递补	递补	SV	CEDICT hit	2
27589	ä¸Ģå®ļè¦ģ	一定要	一定要	SV	CEDICT hit	3
27590	æ··åĲĪåıĮæīĵ	混合双打	混合双打	WV	decomposable into known Chinese units	4
27591	1851å¹´	1851年	1851年	SV	complete numeric/time expression	5
27592	å¿įåıĹ	忍受	忍受	SV	CEDICT hit	2
27593	ĠæĪªèĩ³2023å¹´	 截至2023年	截至2023年	WV	decomposable into known Chinese units	7
27594	å¸ĥéĩĮå¥ĩ	布里奇	布里奇	IV	proper substring of a longer dictionary word	3
27595	éķ¿æ²Ļå¸Ĥ	长沙市	长沙市	SV	CEDICT hit	3
27596	åĿłèĲ½	坠落	坠落	SV	CEDICT hit	2
27597	ä¸»æīĵæĽ²	主打曲	主打曲	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27598	å®ļä½įä¸º	定位为	定位为	WV	known unit plus predicate/function suffix	3
27599	ission	ission	ission	EX	non-CJK token excluded from Chinese morphology	6
27600	å¸Ĥçº§éķĩ	市级镇	市级镇	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27601	åıĹè®¿èĢħ	受访者	受访者	SV	CEDICT hit	3
27602	éĥ½å¯ŁéĻ¢åı³	都察院右	都察院右	IV	not a dictionary unit, licensed phrase, or known morpheme	4
27603	è¯¥å±ŀåħ±æľī	该属共有	该属共有	IV	not a dictionary unit, licensed phrase, or known morpheme	4
27604	åįİçī¹è¿ªå£«å°¼	华特迪士尼	华特迪士尼	WV	decomposable into known Chinese units	5
27605	çļĦåľ°éĿ¢è½¦ç«Ļ	的地面车站	的地面车站	WV	function/predicate prefix plus known unit	5
27606	ä¸Ńä½įæķ°ä¸º	中位数为	中位数为	WV	known unit plus predicate/function suffix	4
27607	è´¾æĸ¯æ±Ģ	贾斯汀	贾斯汀	IV	proper substring of a longer dictionary word	3
27608	é½Ĳé½ĲåĵĪå°Ķ	齐齐哈尔	齐齐哈尔	SV	CEDICT hit	4
27609	çŁŃéģĵéĢŁæ»ĳ	短道速滑	短道速滑	IV	not a dictionary unit, licensed phrase, or known morpheme	4
27610	HBO	HBO	HBO	EX	non-CJK token excluded from Chinese morphology	3
27611	Jan	Jan	Jan	EX	non-CJK token excluded from Chinese morphology	3
27612	Tr	Tr	Tr	EX	non-CJK token excluded from Chinese morphology	2
27613	VR	VR	VR	EX	non-CJK token excluded from Chinese morphology	2
27614	Î½	ν	ν	EX	non-CJK token excluded from Chinese morphology	1
27615	Ġè®¸	 许	许	SV	CEDICT hit	1
27616	ĠåĩºçīĪ	 出版	出版	SV	CEDICT hit	2
27617	Ġå®ĺæĸ¹	 官方	官方	SV	CEDICT hit	2
27618	çļĦäºļ	的亚	的亚	WV	function/predicate prefix plus known unit	2
27619	çļĦè´£ä»»	的责任	的责任	WV	function/predicate prefix plus known unit	3
27620	å¹´éķ¿	年长	年长	SV	CEDICT hit	2
27621	å°¬	尬	尬	SV	CEDICT hit	1
27622	åľ¨ä¸Ńå¤®	在中央	在中央	WV	function/predicate prefix plus known unit	3
27623	å¤§èİ·	大获	大获	IV	proper substring of a longer dictionary word	2
27624	æľīçĶ¨	有用	有用	SV	CEDICT hit	2
27625	åĴĮçłĶç©¶	和研究	和研究	WV	function/predicate prefix plus known unit	3
27626	æĪĲå©ļ	成婚	成婚	SV	CEDICT hit	2
27627	è¡Įå¾Ħ	行径	行径	SV	CEDICT hit	2
27628	ä¸įæĪĲ	不成	不成	SV	CEDICT hit	2
27629	ä¸įä¿¡ä»»	不信任	不信任	IV	proper substring of a longer dictionary word	3
27630	åħ¬èģĮäººåĳĺ	公职人员	公职人员	SV	CEDICT hit	4
27631	åıĳçĹħ	发病	发病	SV	CEDICT hit	2
27632	çĶŁçĲĨåŃ¦	生理学	生理学	SV	CEDICT hit	3
27633	ä¹ĭèģĮ	之职	之职	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27634	å¿»	忻	忻	SV	CEDICT hit	1
27635	çĶ±çİĭ	由王	由王	IV	proper substring of a longer dictionary word	2
27636	åĵĹ	哗	哗	SV	CEDICT hit	1
27637	åı¯äºİ	可于	可于	WV	known unit plus predicate/function suffix	2
27638	äºļçī¹	亚特	亚特	IV	proper substring of a longer dictionary word	2
27639	éĿ¢éĥ¨	面部	面部	SV	CEDICT hit	2
27640	èĩ³é«ĺ	至高	至高	SV	CEDICT hit	2
27641	è¿ĩéĩı	过量	过量	SV	CEDICT hit	2
27642	çŃīåİŁåĽł	等原因	等原因	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27643	è¯¥åľ°åĮºçļĦ	该地区的	该地区的	WV	decomposable into known Chinese units	4
27644	æķĻå®ĺ	教官	教官	SV	CEDICT hit	2
27645	äºĮæŀģ	二极	二极	IV	proper substring of a longer dictionary word	2
27646	çĲĥéĿ¢	球面	球面	SV	CEDICT hit	2
27647	ä½Ĩä»İ	但从	但从	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27648	10çĤ¹	10点	10点	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27649	éĥ½å±ŀäºİ	都属于	都属于	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27650	åİŁå¸Ĥ	原市	原市	IV	proper substring of a longer dictionary word	2
27651	åħĥå¸Ŀ	元帝	元帝	IV	proper substring of a longer dictionary word	2
27652	çģ¼	灼	灼	SV	CEDICT hit	1
27653	ç¾İåĽ½èģĶéĤ¦	美国联邦	美国联邦	WV	decomposable into known Chinese units	4
27654	åĪĻä½įäºİ	则位于	则位于	WV	known unit plus predicate/function suffix	3
27655	äºĽè·¯	些路	些路	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27656	åĽŀè·¯	回路	回路	SV	CEDICT hit	2
27657	ä¸ĩå²ģ	万岁	万岁	SV	CEDICT hit	2
27658	äºĶåĽĽ	五四	五四	SV	complete numeric/time expression	2
27659	åĲĦåİ¿	各县	各县	WV	decomposable into known Chinese units	2
27660	æĪĲä¸ºåħ¶	成为其	成为其	WV	decomposable into known Chinese units	3
27661	æĪĲä¸ºç»§	成为继	成为继	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27662	ç¼ĸç»ĩ	编织	编织	SV	CEDICT hit	2
27663	è°ĥåĴĮ	调和	调和	SV	CEDICT hit	2
27664	æ¸ħæ²³	清河	清河	SV	CEDICT hit	2
27665	éļıèº«	随身	随身	SV	CEDICT hit	2
27666	çĻ½è¯Ŀ	白话	白话	SV	CEDICT hit	2
27667	ç»Ļèį¯	给药	给药	SV	CEDICT hit	2
27668	å¢ŀè¡¥	增补	增补	SV	CEDICT hit	2
27669	è¾ĥå¤ļçļĦ	较多的	较多的	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27670	çĶµå½±åĪ¶çīĩåİĤ	电影制片厂	电影制片厂	WV	decomposable into known Chinese units	5
27671	æ±īæŃ¦å¸Ŀ	汉武帝	汉武帝	SV	CEDICT hit	3
27672	èĬ±çº¹	花纹	花纹	SV	CEDICT hit	2
27673	å¤±ä¼ł	失传	失传	SV	CEDICT hit	2
27674	çĹħæĪ¿	病房	病房	SV	CEDICT hit	2
27675	çĶµè§Ĩè¿ŀç»Ńåī§	电视连续剧	电视连续剧	WV	decomposable into known Chinese units	5
27676	ç¢ģ	碁	碁	SV	single CJK morpheme/character	1
27677	æł¹æį®åħ¶	根据其	根据其	WV	decomposable into known Chinese units	3
27678	æĺĵåĲįä¸º	易名为	易名为	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27679	åĨĻåŃĹ	写字	写字	SV	CEDICT hit	2
27680	åıĳå±ķåĪ°	发展到	发展到	WV	known unit plus predicate/function suffix	3
27681	æľŁéĹ´æĽ¾	期间曾	期间曾	WV	decomposable into known Chinese units	3
27682	ä»įèĥ½	仍能	仍能	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27683	åŁĥæĭī	埃拉	埃拉	IV	proper substring of a longer dictionary word	2
27684	æĸĩåĮĸä¸İ	文化与	文化与	WV	decomposable into known Chinese units	3
27685	ä¾¿ä»¥	便以	便以	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27686	itz	itz	itz	EX	non-CJK token excluded from Chinese morphology	3
27687	è®¸å¤ļåħ¶ä»ĸ	许多其他	许多其他	WV	decomposable into known Chinese units	4
27688	èĹıåľ¨	藏在	藏在	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27689	çļ®å±Ĥ	皮层	皮层	SV	CEDICT hit	2
27690	æĿ°æĸĲ	杰斐	杰斐	IV	proper substring of a longer dictionary word	2
27691	å°ļæĹł	尚无	尚无	SV	CEDICT hit	2
27692	åĬłåħ¥ä¸ŃåĽ½	加入中国	加入中国	WV	decomposable into known Chinese units	4
27693	å°½å¤´	尽头	尽头	SV	CEDICT hit	2
27694	åĬ³æĸ¯	劳斯	劳斯	IV	proper substring of a longer dictionary word	2
27695	åħįåİ»	免去	免去	IV	proper substring of a longer dictionary word	2
27696	8æľĪèĩ³	8月至	8月至	WV	decomposable into known Chinese units	3
27697	å¾®ä¿¡	微信	微信	SV	CEDICT hit	2
27698	å¾®æ³¢	微波	微波	SV	CEDICT hit	2
27699	çļĨçĶ±	皆由	皆由	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27700	å¨ľå¡Ķ	娜塔	娜塔	IV	proper substring of a longer dictionary word	2
27701	edĠb	ed b	ed b	EX	non-CJK token excluded from Chinese morphology	3
27702	å¹³åĿĩæ°Ķæ¸©	平均气温	平均气温	WV	decomposable into known Chinese units	4
27703	ç¬¬åĽĽä»£	第四代	第四代	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27704	åħĦå¦¹	兄妹	兄妹	SV	CEDICT hit	2
27705	ĠMed	 Med	Med	EX	non-CJK token excluded from Chinese morphology	3
27706	èµµé«ĺ	赵高	赵高	SV	CEDICT hit	2
27707	æĪ´å¾·	戴德	戴德	IV	proper substring of a longer dictionary word	2
27708	ä¸ľåįĹéĿ¢	东南面	东南面	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27709	æį·å°Ķ	捷尔	捷尔	IV	proper substring of a longer dictionary word	2
27710	çĪĨåıĳçļĦ	爆发的	爆发的	WV	content unit plus grammatical particle	3
27711	æĪªèĩ³2023å¹´	截至2023年	截至2023年	WV	decomposable into known Chinese units	7
27712	é½¿çĽ®	齿目	齿目	IV	proper substring of a longer dictionary word	2
27713	éĻķçĶĺ	陕甘	陕甘	SV	CEDICT hit	2
27714	è§£éĩĬä¸º	解释为	解释为	WV	known unit plus predicate/function suffix	3
27715	æĹ¢æĺ¯	既是	既是	SV	CEDICT hit	2
27716	çŁ¥è¯Ĩäº§æĿĥ	知识产权	知识产权	SV	CEDICT hit	4
27717	çĪĨçĤ¸æ¡Ī	爆炸案	爆炸案	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27718	çīµåĪ¶	牵制	牵制	SV	CEDICT hit	2
27719	ç§įæĹıçģŃç»Ŀ	种族灭绝	种族灭绝	SV	CEDICT hit	4
27720	;-,	;-,	;-,	EX	punctuation/symbol/empty token	3
27721	å¿§èĻĳ	忧虑	忧虑	SV	CEDICT hit	2
27722	åįģäºĶæĹ¥	十五日	十五日	SV	complete numeric/time expression	3
27723	Ġfrom	 from	from	EX	non-CJK token excluded from Chinese morphology	4
27724	å¤§å¤ļæĺ¯	大多是	大多是	WV	known unit plus predicate/function suffix	3
27725	åłªèĲ¨æĸ¯	堪萨斯	堪萨斯	SV	CEDICT hit	3
27726	æ¯ĶåĪ©æĹ¶æİ¥å£¤	比利时接壤	比利时接壤	WV	decomposable into known Chinese units	5
27727	è¿ĿåıįäºĨ	违反了	违反了	WV	content unit plus grammatical particle	3
27728	åľ¨1970å¹´ä»£	在1970年代	在1970年代	WV	function/predicate prefix plus known unit	7
27729	åħħæ»¡äºĨ	充满了	充满了	WV	content unit plus grammatical particle	3
27730	æ£ĴçĲĥéĢīæīĭ	棒球选手	棒球选手	WV	decomposable into known Chinese units	4
27731	çĥ¯éĨĩ	烯醇	烯醇	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27732	ä¼ŀåħµ	伞兵	伞兵	SV	CEDICT hit	2
27733	æ¸ĬæºĲ	渊源	渊源	SV	CEDICT hit	2
27734	çĽ²äºº	盲人	盲人	SV	CEDICT hit	2
27735	è´ŁéĿ¢å½±åĵį	负面影响	负面影响	WV	decomposable into known Chinese units	4
27736	ä¸ºä¸»é¢ĺçļĦ	为主题的	为主题的	WV	function/predicate prefix plus known unit	4
27737	ä¸ĬåįĬåľº	上半场	上半场	SV	CEDICT hit	3
27738	çıłæµ·å¸Ĥ	珠海市	珠海市	SV	CEDICT hit	3
27739	æ³¢åĪ©å°¼è¥¿äºļ	波利尼西亚	波利尼西亚	SV	CEDICT hit	5
27740	GNU	GNU	GNU	EX	non-CJK token excluded from Chinese morphology	3
27741	åľ¨è¿Ļç§įæĥħåĨµä¸ĭ	在这种情况下	在这种情况下	WV	function/predicate prefix plus known unit	6
27742	è¾¾èµĸåĸĩåĺĽ	达赖喇嘛	达赖喇嘛	SV	CEDICT hit	4
27743	èĴĻå¤§æĭ¿å·ŀ	蒙大拿州	蒙大拿州	SV	CEDICT hit	4
27744	å¼ĹæľĹè¥¿æĸ¯ç§ĳ	弗朗西斯科	弗朗西斯科	IV	not a dictionary unit, licensed phrase, or known morpheme	5
27745	ä»ªåĲĮä¸īåı¸	仪同三司	仪同三司	IV	not a dictionary unit, licensed phrase, or known morpheme	4
27746	çĪ¬è¡ĮåĬ¨çī©	爬行动物	爬行动物	SV	CEDICT hit	4
27747	0èĩ³	0至	0至	WV	decomposable into known Chinese units	2
27748	2å¤Ħ	2处	2处	WV	decomposable into known Chinese units	2
27749	O2	O2	O2	EX	non-CJK token excluded from Chinese morphology	2
27750	War	War	War	EX	non-CJK token excluded from Chinese morphology	3
27751	burg	burg	burg	EX	non-CJK token excluded from Chinese morphology	4
27752	Ñĥ	у	у	EX	non-CJK token excluded from Chinese morphology	1
27753	Ġç»ı	 经	经	SV	CEDICT hit	1
27754	Ġ50	 50	50	EX	pure numeric inventory token	2
27755	ĠéĥŃ	 郭	郭	SV	CEDICT hit	1
27756	ĠæĺİæľĿ	 明朝	明朝	SV	CEDICT hit	2
27757	çļĦæľīæķĪ	的有效	的有效	WV	function/predicate prefix plus known unit	3
27758	çļĦåŃĻåŃĲ	的孙子	的孙子	WV	function/predicate prefix plus known unit	3
27759	ç»¯	绯	绯	SV	CEDICT hit	1
27760	åľ¨åľ°æĸ¹	在地方	在地方	WV	function/predicate prefix plus known unit	3
27761	åľ¨å¥¹çļĦ	在她的	在她的	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27762	åľ¨çĳŀå£«	在瑞士	在瑞士	WV	function/predicate prefix plus known unit	3
27763	äºİä¸Ĭæµ·	于上海	于上海	WV	function/predicate prefix plus known unit	3
27764	å¤§æĢ»ç»Ł	大总统	大总统	SV	CEDICT hit	3
27765	æľīåħ´è¶£	有兴趣	有兴趣	SV	CEDICT hit	3
27766	åĴ²	咲	咲	SV	single CJK morpheme/character	1
27767	åĴĮP	和P	和P	IV	mixed Latin+CJK token	2
27768	æĹ¶éĴŁ	时钟	时钟	SV	CEDICT hit	2
27769	ä¼ļè¿Ľè¡Į	会进行	会进行	SV	CEDICT hit	3
27770	éķ³	镳	镳	SV	CEDICT hit	1
27771	éķĽ	镛	镛	SV	CEDICT hit	1
27772	åĩºä¸Ģä¸ª	出一个	出一个	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27773	åħ¬çīĽ	公牛	公牛	SV	CEDICT hit	2
27774	æ³ķæĸĩ	法文	法文	SV	CEDICT hit	2
27775	æĿ¥çº³	来纳	来纳	IV	proper substring of a longer dictionary word	2
27776	å¤ļåľ¨	多在	多在	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27777	èĩªå°Ĭ	自尊	自尊	SV	CEDICT hit	2
27778	æĸĩåįİ	文华	文华	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27779	ä»£ä¸º	代为	代为	SV	CEDICT hit	2
27780	è¯¥æĽ²	该曲	该曲	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27781	ç¥ī	祉	祉	SV	CEDICT hit	1
27782	è·¯éĢı	路透	路透	SV	CEDICT hit	2
27783	æķ°ä¸ĩ	数万	数万	SV	CEDICT hit	2
27784	æŁĺ	柘	柘	SV	CEDICT hit	1
27785	ä¸¤æ±Ł	两江	两江	IV	proper substring of a longer dictionary word	2
27786	æ¯ĶæĺĤ	比昂	比昂	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27787	éĥ½åı¯	都可	都可	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27788	æĪĸè¯ĳ	或译	或译	WV	function/predicate prefix plus known unit	2
27789	éĩĳé¾Ļ	金龙	金龙	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27790	åĽĽç¼¸	四缸	四缸	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27791	åĪĹå¼º	列强	列强	SV	CEDICT hit	2
27792	åħĥæĹ¦	元旦	元旦	SV	CEDICT hit	2
27793	å§Ķæ´¾	委派	委派	SV	CEDICT hit	2
27794	ç±»ç¾¤	类群	类群	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27795	åįķåĲĳ	单向	单向	SV	CEDICT hit	2
27796	å¥¥æĸ¯çī¹	奥斯特	奥斯特	IV	proper substring of a longer dictionary word	3
27797	æµģåĩº	流出	流出	SV	CEDICT hit	2
27798	éĢłçļĦ	造的	造的	WV	content unit plus grammatical particle	2
27799	ä½¿çĶ¨è¿ĩ	使用过	使用过	WV	content unit plus grammatical particle	3
27800	å±Ģåī¯å±Ģéķ¿	局副局长	局副局长	IV	not a dictionary unit, licensed phrase, or known morpheme	4
27801	å¹³æĸ¹åħ¬å°º	平方公尺	平方公尺	WV	decomposable into known Chinese units	4
27802	è§ĴèĲ½	角落	角落	SV	CEDICT hit	2
27803	è½¬äº¤	转交	转交	SV	CEDICT hit	2
27804	æ³¢æĹģ	波旁	波旁	SV	CEDICT hit	2
27805	é¦Ļæ¸¯ä»Ķ	香港仔	香港仔	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27806	åŃ£ä¸Ń	季中	季中	WV	content unit plus locative/range suffix	2
27807	çŁ¥æĻĵ	知晓	知晓	SV	CEDICT hit	2
27808	15åĲį	15名	15名	SV	complete numeric/time expression	3
27809	15èĩ³	15至	15至	WV	decomposable into known Chinese units	3
27810	çĪ±ä¹Ĳ	爱乐	爱乐	SV	CEDICT hit	2
27811	çĪ±å¥ĩèīº	爱奇艺	爱奇艺	SV	CEDICT hit	3
27812	å®Ĺæ´¾	宗派	宗派	SV	CEDICT hit	2
27813	åįļç½Ĺ	博罗	博罗	SV	CEDICT hit	2
27814	å®¢æµģéĩı	客流量	客流量	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27815	ä¹Įå¹²è¾¾	乌干达	乌干达	SV	CEDICT hit	3
27816	æĶ»çķ¥	攻略	攻略	SV	CEDICT hit	2
27817	å±Ĥæ¥¼	层楼	层楼	SV	CEDICT hit	2
27818	å¤ıæ´Ľçī¹	夏洛特	夏洛特	SV	CEDICT hit	3
27819	äºİ1912å¹´	于1912年	于1912年	WV	function/predicate prefix plus known unit	6
27820	æİ§è¯ī	控诉	控诉	SV	CEDICT hit	2
27821	ç»Ħç»ĩæ³ķ	组织法	组织法	SV	CEDICT hit	3
27822	æľ¨æĿĳ	木村	木村	SV	CEDICT hit	2
27823	ç´¢æĸ¯	索斯	索斯	IV	proper substring of a longer dictionary word	2
27824	åºĵåĭĴ	库勒	库勒	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27825	æĬĹåĩ»	抗击	抗击	SV	CEDICT hit	2
27826	å·¦è¾¹	左边	左边	SV	CEDICT hit	2
27827	é¹Ĭ	鹊	鹊	SV	CEDICT hit	1
27828	ä¾ĿæŀĹ	依林	依林	IV	proper substring of a longer dictionary word	2
27829	å¯ĮåĲ«	富含	富含	SV	CEDICT hit	2
27830	å½ĴåĮĸ	归化	归化	SV	CEDICT hit	2
27831	åı³åıĤæĶ¿	右参政	右参政	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27832	åıĳè¡Įéĩı	发行量	发行量	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27833	ä¼ĺäºİ	优于	优于	SV	CEDICT hit	2
27834	æĿ¾å¹³	松平	松平	IV	proper substring of a longer dictionary word	2
27835	els	els	els	EX	non-CJK token excluded from Chinese morphology	3
27836	æ²¿è¢Ń	沿袭	沿袭	SV	CEDICT hit	2
27837	èįīä¸Ľ	草丛	草丛	SV	CEDICT hit	2
27838	åįĹéĥ¨åĴĮ	南部和	南部和	WV	decomposable into known Chinese units	3
27839	åħ¶ä¸Ńå¤§éĥ¨åĪĨ	其中大部分	其中大部分	WV	decomposable into known Chinese units	5
27840	ç«ŀæ¼Ķ	竞演	竞演	IV	not a dictionary unit, licensed phrase, or known morpheme	2
27841	çİ©ç¬ĳ	玩笑	玩笑	SV	CEDICT hit	2
27842	40ä¸ª	40个	40个	SV	complete numeric/time expression	3
27843	è¾ĨåĿ¦åħĭ	辆坦克	辆坦克	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27844	èĥ¡æ¤Ĵ	胡椒	胡椒	SV	CEDICT hit	2
27845	60ç±³	60米	60米	IV	not a dictionary unit, licensed phrase, or known morpheme	3
27846	åĪ»æĿ¿	刻板	刻板	SV	CEDICT hit	2
27847	èĸ¨	薨	薨	SV	CEDICT hit	1
27848	åĲ¸çĥŁ	吸烟	吸烟	SV	CEDICT hit	2
27849	æ¼ĶåĳĺåĴĮ	演员和	演员和	WV	decomposable into known Chinese units	3
27850	æĺ¯ä¸Ģä¸ªåĮºåŁŁæĢ§çļĦ	是一个区域性的	是一个区域性的	WV	function/predicate prefix plus known unit	7
27851	ãĤ³	コ	コ	EX	non-CJK token excluded from Chinese morphology	1
